t_global,x,y,v,em,es,label
390.416,127,600,0,0,52,0
390.456,127,600,0,0,52,0
390.530,148,602,0,0,51,0
390.602,221,611,0,0,51,0
390.642,221,611,0,0,50,0
390.716,273,625,0,0,50,0
390.788,285,626,0,0,50,0
390.828,290,628,0,0,52,0
390.900,290,628,0,0,52,0
390.972,285,626,0,0,53,0
391.012,272,625,0,0,53,0
391.084,272,625,0,0,53,0
391.156,208,610,0,0,54,0
391.201,58,591,0,0,54,0
391.274,-87,558,0,0,55,0
391.346,-87,558,0,0,55,0
391.386,-233,521,0,0,55,0
391.459,-370,484,0,0,55,0
391.531,-370,484,0,0,55,0
391.570,-463,460,0,0,56,0
391.643,-439,488,0,0,57,0
391.715,-439,488,0,0,57,0
391.754,-427,512,0,0,59,0
391.827,-419,526,0,0,59,2
391.899,-419,526,0,0,59,2
391.938,-420,523,0,0,60,1
392.011,-420,519,0,0,60,1
392.083,-420,519,0,0,61,1
392.123,-394,523,0,0,62,1
392.195,-364,528,0,0,62,1
392.267,-364,528,0,0,61,1
392.306,-340,535,0,0,61,1
392.380,-324,539,0,0,62,1
392.452,-324,539,0,0,63,1
392.492,-309,545,0,0,63,1
392.565,-295,549,0,0,63,1
392.637,-284,548,0,0,63,1
392.677,-284,548,0,0,65,1
392.751,-273,545,0,0,66,1
392.823,-262,545,0,0,66,1
392.863,-262,545,0,0,66,1
392.937,-257,545,0,0,66,1
393.010,-249,547,0,0,66,1
393.050,-231,549,0,0,66,1
393.122,-231,549,0,0,65,1
393.194,-203,552,0,0,65,1
393.239,-177,558,0,0,65,1
393.311,-177,558,0,0,65,1
393.383,-149,567,0,0,65,1
393.423,-123,580,0,0,65,1
393.495,-100,591,0,0,65,1
393.567,-100,591,0,0,65,1
393.606,-66,607,0,0,65,1
393.679,-61,607,0,0,64,1
393.751,-61,607,0,0,63,1
393.791,-66,600,0,0,63,1
393.864,-78,581,0,0,62,1
393.936,-78,581,0,0,62,1
393.975,-86,560,0,0,61,1
394.048,-98,526,0,0,60,1
394.120,-98,526,0,0,60,1
394.160,-105,506,0,0,60,1
394.232,-107,496,0,0,59,1
394.304,-107,496,0,0,59,1
394.344,-102,493,0,0,58,1
394.416,-98,493,0,0,57,1
394.488,-98,493,0,0,57,1
394.528,-97,493,0,0,58,1
394.600,-94,495,0,0,58,1
394.672,-94,495,0,0,59,1
394.711,-92,495,0,0,59,1
394.784,-92,491,0,0,59,1
394.856,-92,491,0,0,59,1
394.896,-92,487,0,0,59,1
394.969,-92,488,0,0,60,1
395.041,-89,495,0,0,60,1
395.081,-89,495,0,0,61,1
395.154,-80,507,0,0,61,1
395.226,-70,518,0,0,61,1
395.271,-70,518,0,0,61,1
395.344,-62,526,0,0,61,1
395.416,-57,530,0,0,61,4
395.456,-48,535,0,0,59,4
395.528,-48,535,0,0,58,4
395.600,-40,543,0,0,58,4
395.640,-36,549,0,0,57,4
395.711,-36,549,0,0,57,4
395.784,-39,548,0,0,55,4
395.824,-44,546,0,0,53,4
395.895,-44,546,0,0,53,4
395.968,-39,552,0,0,52,4
396.007,-35,557,0,0,52,4
396.080,-32,563,0,0,50,4
396.152,-32,563,0,0,49,4
396.192,-31,567,0,0,49,4
396.265,-29,569,0,0,48,4
396.337,-29,569,0,0,48,4
396.376,-29,570,0,0,47,4
396.449,-31,568,0,0,46,4
396.521,-31,568,0,0,46,1
396.560,-32,566,0,0,46,1
396.633,-33,564,0,0,46,1
396.705,-33,564,0,0,46,1
396.744,-33,562,0,0,46,1
396.817,-29,562,0,0,46,1
396.889,-29,562,0,0,46,1
396.929,-22,563,0,0,46,1
397.001,-17,564,0,0,46,1
397.073,-17,564,0,0,47,1
397.112,-16,563,0,0,47,1
397.185,-17,560,0,0,47,1
397.257,-17,560,0,0,48,1
397.302,-20,557,0,0,48,1
397.375,-24,556,0,0,49,1
397.449,-27,557,0,0,50,1
397.488,-27,557,0,0,50,1
397.561,-29,560,0,0,52,1
397.633,-27,566,0,0,52,1
397.673,-27,566,0,0,53,1
397.746,-22,573,0,0,54,1
397.818,-15,577,0,0,54,1
397.858,-13,576,0,0,54,1
397.930,-13,576,0,0,55,1
398.002,-15,577,0,0,55,1
398.042,-19,575,0,0,55,1
398.114,-19,575,0,0,56,1
398.186,-24,571,0,0,56,1
398.226,-25,568,0,0,56,1
398.298,-25,568,0,0,56,1
398.370,-23,568,0,0,56,1
398.409,-23,569,0,0,56,1
398.482,-23,568,0,0,55,1
398.554,-23,568,0,0,55,1
398.594,-23,569,0,0,55,1
398.667,-20,576,0,0,54,1
398.739,-20,576,0,0,54,1
398.778,-17,580,0,0,52,1
398.851,-16,580,0,0,51,1
398.923,-16,580,0,0,51,1
398.962,-13,580,0,0,50,1
399.035,-7,580,8,0,49,1
399.107,-7,580,8,0,49,1
399.147,0,579,8,0,49,1
399.219,9,581,8,0,49,1
399.291,9,581,8,0,49,1
399.336,15,583,0,0,50,1
399.408,18,581,8,0,50,1
399.480,18,581,8,0,49,1
399.520,18,579,8,0,51,1
399.592,19,577,8,0,51,1
399.664,19,577,8,0,51,4
399.704,21,577,8,0,51,4
399.777,21,581,8,0,53,4
399.851,24,586,8,0,54,4
399.890,24,586,8,0,54,4
399.964,24,588,8,0,56,4
400.036,26,591,0,0,56,4
400.076,26,591,0,0,56,4
400.149,35,594,0,0,57,4
400.221,41,597,0,0,57,4
400.261,38,598,-8,0,58,4
400.333,38,598,-8,0,59,4
400.405,36,599,-8,0,59,4
400.445,35,601,-8,0,58,4
400.517,35,601,-8,0,59,4
400.589,33,598,-8,0,59,4
400.629,28,594,0,0,58,4
400.700,28,594,0,0,58,4
400.773,26,593,0,0,58,4
400.812,24,591,0,0,58,4
400.885,24,589,0,0,57,4
400.957,24,589,0,0,57,4
400.997,25,586,0,0,57,4
401.070,22,585,0,0,56,4
401.142,22,585,0,0,56,4
401.181,10,582,0,0,55,4
401.254,-5,577,0,0,54,4
401.326,-5,577,0,0,54,4
401.370,-54,568,0,0,52,4
401.443,-108,560,0,0,51,4
401.515,-108,560,0,0,51,4
401.554,-140,559,0,0,49,4
401.627,-141,563,0,0,48,4
401.699,-141,563,0,0,48,4
401.738,-140,568,0,0,48,4
401.811,-143,573,0,0,48,4
401.883,-143,573,0,0,48,4
401.923,-151,576,0,0,48,4
401.995,-160,578,0,0,48,4
402.067,-160,578,0,0,47,4
402.107,-167,576,0,0,47,4
402.180,-170,575,0,0,47,4
402.253,-171,573,0,0,47,4
402.292,-171,573,0,0,47,4
402.366,-177,571,0,0,46,4
402.439,-180,573,0,0,46,4
402.478,-180,573,0,0,46,4
402.552,-179,575,0,0,46,4
402.624,-175,577,0,0,46,4
402.664,-172,579,0,0,47,4
402.736,-172,579,0,0,47,4
402.808,-161,579,0,0,47,4
402.848,-152,577,0,0,48,4
402.920,-152,577,0,0,47,4
402.992,-147,575,0,0,47,4
403.032,-149,575,0,0,48,4
403.103,-149,575,0,0,48,4
403.176,-150,574,0,0,47,4
403.216,-152,575,0,0,47,4
403.288,-162,574,0,0,47,4
403.360,-162,574,0,0,46,4
403.406,-174,575,0,0,46,4
403.478,-200,578,0,0,46,4
403.551,-200,578,0,0,44,4
403.592,-230,595,0,0,44,4
403.664,-247,625,0,0,44,4
403.736,-247,625,0,0,44,4
403.774,-261,659,0,0,43,4
403.847,-264,707,0,0,42,4
403.919,-264,707,0,0,42,4
403.958,-249,805,0,0,41,4
404.031,-224,879,0,0,40,4
404.103,-224,879,0,0,40,4
404.142,-218,843,0,0,38,4
404.215,-194,796,0,0,37,4
404.287,-194,796,0,0,37,4
404.327,-157,753,0,0,37,4
404.399,-113,721,0,0,37,4
404.471,-113,721,0,0,37,4
404.510,-83,679,0,0,37,4
404.584,-39,640,0,0,36,4
404.657,23,628,0,0,35,4
404.697,23,628,0,0,35,4
404.770,118,623,0,0,33,4
404.842,222,621,0,0,33,4
404.882,222,621,0,0,33,4
404.956,303,620,0,0,32,4
405.028,350,647,0,0,32,4
405.068,413,651,0,0,32,4
405.140,413,651,0,0,32,4
405.212,447,675,0,0,32,4
405.252,442,715,0,0,33,4
405.324,442,715,0,0,33,4
405.396,401,733,0,0,33,4
405.440,371,730,0,0,32,4
405.513,347,720,0,0,33,4
405.585,347,720,0,0,33,4
405.625,323,712,0,0,33,4
405.698,314,708,0,0,33,4
405.769,314,708,0,0,32,4
405.809,326,705,0,0,32,4
405.882,331,706,0,0,32,4
405.954,331,706,0,0,34,4
405.994,318,707,0,0,34,4
406.067,307,709,0,0,36,4
406.139,307,709,0,0,36,4
406.178,284,716,0,0,38,4
406.251,263,718,0,0,40,4
406.323,263,718,0,0,40,4
406.362,256,719,0,0,42,4
406.435,248,720,0,0,44,4
406.507,248,720,0,0,44,4
406.546,239,722,0,0,45,4
406.619,230,716,0,0,47,4
406.691,230,716,0,0,47,4
406.731,218,708,0,0,47,4
406.803,208,699,0,0,47,4
406.876,201,689,0,0,47,4
406.916,201,689,0,0,47,1
406.988,208,690,0,0,47,1
407.062,222,697,0,0,47,1
407.101,222,697,0,0,47,1
407.174,236,703,0,0,47,1
407.248,262,724,0,0,46,1
407.288,283,737,0,0,46,1
407.360,283,737,0,0,48,1
407.432,297,743,0,0,48,1
407.477,297,745,0,0,50,1
407.549,297,745,0,0,50,1
407.621,301,747,0,0,50,1
407.661,302,744,0,0,50,1
407.734,299,740,0,0,50,1
407.806,299,740,0,0,50,1
407.845,291,736,0,0,50,1
407.918,280,732,0,0,50,1
407.990,280,732,0,0,50,1
408.029,265,730,0,0,50,1
408.101,217,722,0,0,50,1
408.173,217,722,0,0,50,1
408.213,178,710,0,0,50,1
408.285,164,698,0,0,50,1
408.358,164,698,0,0,49,1
408.398,180,691,0,0,49,1
408.471,191,687,0,0,50,1
408.542,191,687,0,0,50,1
408.582,205,686,0,0,51,1
408.655,259,677,0,0,52,1
408.729,259,677,0,0,52,1
408.765,315,671,0,0,52,1
408.838,353,690,0,0,53,1
408.911,353,690,0,0,53,1
408.950,329,695,0,0,55,1
409.024,274,683,0,0,55,1
409.095,274,683,0,0,55,1
409.134,227,674,0,0,55,1
409.206,175,665,0,0,55,1
409.278,178,665,0,0,54,1
409.319,178,665,0,0,53,1
409.393,180,665,0,0,53,1
409.470,187,664,0,0,53,1
409.510,187,664,0,0,53,1
409.583,196,658,0,0,52,1
409.656,206,651,0,0,52,1
409.696,213,645,0,0,52,1
409.768,213,645,0,0,53,1
409.841,211,639,0,0,53,1
409.880,214,639,0,0,52,1
409.952,214,639,0,0,50,1
410.025,211,637,0,0,50,1
410.064,210,635,0,0,47,1
410.138,209,633,0,0,45,1
410.208,209,633,0,0,45,1
410.248,228,634,0,0,45,1
410.321,250,635,0,0,42,1
410.392,250,635,0,0,42,1
410.432,233,636,0,0,40,3
410.504,219,636,0,0,40,3
410.576,219,636,0,0,39,3
410.616,164,633,0,0,38,3
410.688,136,621,0,0,38,3
410.760,136,621,0,0,38,3
410.800,132,615,0,0,38,3
410.873,136,611,0,0,39,3
410.945,136,611,0,0,40,3
410.985,149,607,0,0,40,3
411.058,162,605,0,0,41,3
411.130,162,605,0,0,41,3
411.169,147,613,0,0,42,3
411.242,142,620,0,0,44,3
411.314,142,620,0,0,44,3
411.353,146,631,0,0,43,3
411.426,148,642,0,0,42,3
411.498,148,642,0,0,42,1
411.543,110,648,0,0,42,1
411.615,71,649,0,0,43,1
411.687,22,650,0,0,43,1
411.728,22,650,0,0,43,1
411.799,-62,650,0,0,43,1
411.872,-82,647,0,0,43,1
411.913,-82,647,0,0,43,1
411.984,-85,644,0,0,43,1
412.057,-85,645,0,0,43,1
412.098,-78,647,0,0,43,1
412.169,-78,647,0,0,43,1
412.242,-76,648,0,0,43,1
412.282,-75,648,0,0,43,1
412.354,-75,648,0,0,43,1
412.426,-80,648,0,0,43,1
412.466,-89,648,0,0,43,1
412.538,-112,643,0,0,42,1
412.610,-112,643,0,0,42,1
412.649,-117,636,0,0,41,1
412.722,-110,634,0,0,41,1
412.794,-110,634,0,0,41,1
412.833,-103,634,0,0,40,1
412.906,-97,637,0,0,40,1
412.978,-97,637,0,0,40,1
413.018,-84,642,8,0,39,1
413.090,-76,647,0,0,39,1
413.162,-76,647,0,0,39,1
413.202,-80,650,0,0,39,1
413.275,-87,648,0,0,40,1
413.347,-87,648,0,0,40,1
413.387,-94,646,0,0,40,1
413.460,-84,652,0,0,41,1
413.533,-84,652,0,0,41,1
413.576,-69,660,0,0,41,1
413.649,-57,670,0,0,41,1
413.721,-57,670,0,0,41,1
413.760,-53,677,0,0,40,1
413.833,-49,686,0,0,40,1
413.905,-49,694,0,0,40,1
413.945,-49,694,0,0,40,1
414.019,-48,699,0,0,40,1
414.091,-57,700,0,0,40,1
414.132,-57,700,0,0,39,1
414.204,-64,695,0,0,39,1
414.277,-101,695,0,0,38,1
414.318,-133,691,0,0,38,1
414.389,-133,691,0,0,38,1
414.463,-194,691,0,0,38,1
414.503,-219,694,0,0,38,1
414.575,-219,694,0,0,37,1
414.648,-211,698,0,0,37,1
414.689,-188,701,0,0,37,1
414.761,-188,701,0,0,36,1
414.833,-181,700,0,0,36,1
414.872,-177,694,0,0,35,1
414.945,-179,688,0,0,34,1
415.017,-179,688,0,0,34,1
415.056,-182,685,0,0,33,1
415.129,-189,683,0,0,31,1
415.201,-189,683,0,0,31,1
415.240,-189,681,0,0,31,1
415.313,-173,676,0,0,31,1
415.385,-173,676,0,0,31,1
415.425,-149,670,0,0,31,1
415.497,-84,646,0,0,31,1
415.569,-84,646,0,0,32,1
415.614,-32,625,0,0,33,1
415.686,3,613,0,0,33,1
415.758,3,613,0,0,33,1
415.798,16,605,0,0,33,1
415.871,-15,599,0,0,35,1
415.943,-15,599,0,0,35,1
415.982,-47,594,0,0,35,1
416.056,-49,597,0,0,36,1
416.127,-49,597,0,0,36,1
416.166,-41,601,0,0,37,1
416.240,-40,603,0,0,37,1
416.313,-37,607,0,0,37,1
416.353,-37,607,0,0,37,1
416.426,-34,612,0,0,37,1
416.504,-37,615,0,0,37,1
416.538,-37,615,0,0,37,1
416.612,-42,615,0,0,37,1
416.684,-49,615,0,0,37,1
416.724,-51,616,0,0,37,1
416.795,-51,616,0,0,37,1
416.868,-51,618,0,0,37,1
416.908,-37,628,0,0,37,1
416.979,-37,628,0,0,38,1
417.052,-19,641,0,0,38,1
417.093,3,648,0,0,38,1
417.164,3,648,0,0,38,1
417.237,21,654,0,0,38,1
417.276,20,658,0,0,37,1
417.349,11,658,0,0,37,1
417.421,11,658,0,0,37,1
417.460,2,657,0,0,36,1
417.533,23,663,0,0,36,1
417.605,23,663,0,0,36,1
417.649,31,665,0,0,37,1
417.722,43,668,0,0,37,4
417.794,43,668,0,0,37,4
417.833,67,669,0,0,37,4
417.906,92,670,0,0,37,4
417.978,92,670,0,0,37,4
418.018,173,681,0,0,38,4
418.090,258,693,0,0,38,4
418.162,258,693,0,0,39,4
418.202,317,706,0,0,39,4
418.275,337,711,0,0,41,4
418.348,337,711,0,0,42,4
418.387,320,710,0,0,42,4
418.460,272,698,0,0,43,4
418.532,272,698,0,0,43,4
418.571,240,678,0,0,44,4
418.645,224,642,0,0,46,4
418.718,229,632,0,0,46,4
418.757,229,632,0,0,47,4
418.831,244,622,0,0,49,4
418.904,256,607,0,0,49,4
418.943,256,607,0,0,50,4
419.017,268,590,0,0,50,4
419.089,256,600,0,0,50,4
419.129,243,615,0,0,50,4
419.200,243,615,0,0,50,4
419.273,237,621,0,0,50,4
419.313,235,628,8,0,50,4
419.385,235,628,8,0,50,4
419.457,239,635,8,0,50,4
419.498,239,641,8,0,50,4
419.570,239,647,8,0,50,4
419.642,239,647,8,0,50,4
419.686,244,649,8,0,50,4
419.759,247,650,8,0,50,4
419.831,247,650,8,0,50,4
419.870,247,650,8,0,49,4
419.943,243,655,8,0,49,4
420.015,243,655,8,0,49,4
420.054,239,659,8,0,50,4
420.127,237,664,8,0,51,4
420.199,237,664,8,0,51,4
420.238,234,669,16,0,51,4
420.311,224,675,16,0,51,4
420.383,224,675,16,0,52,4
420.423,215,679,8,0,54,4
420.495,204,684,8,0,54,4
420.567,204,684,8,0,55,4
420.606,197,687,8,0,55,4
420.680,189,688,8,0,56,4
420.752,189,688,8,0,57,4
420.792,181,688,8,0,57,4
420.866,170,688,16,0,57,4
420.939,163,688,16,0,57,4
420.978,163,688,16,0,58,4
421.052,153,691,8,0,58,4
421.124,146,695,16,0,58,4
421.164,146,695,16,0,58,4
421.238,142,703,16,0,59,4
421.310,142,713,16,0,59,4
421.351,140,721,16,0,61,4
421.423,140,721,16,0,61,4
421.495,138,729,16,0,61,4
421.535,132,735,24,0,61,4
421.607,132,735,24,0,61,4
421.679,120,737,24,0,61,4
421.724,109,740,16,0,60,4
421.796,102,746,8,0,60,4
421.869,102,746,8,0,60,4
421.907,101,756,0,0,60,4
421.980,106,768,0,0,60,4
422.052,106,768,0,0,59,4
422.092,111,779,-8,0,59,4
422.165,114,788,-8,0,58,4
422.237,114,788,-8,0,58,4
422.276,118,799,-8,0,57,4
422.349,140,826,0,0,56,4
422.421,140,826,0,0,56,4
422.460,154,859,0,0,54,4
422.533,162,879,0,0,53,4
422.605,162,879,0,0,53,4
422.644,173,878,0,0,52,4
422.717,180,879,0,0,50,4
422.789,180,879,0,0,50,4
422.829,189,884,0,0,49,4
422.901,194,890,0,0,49,4
422.973,194,890,0,0,48,4
423.012,201,893,0,0,48,4
423.085,215,892,0,0,47,4
423.157,215,892,0,0,46,4
423.197,247,896,0,0,46,4
423.270,255,899,0,0,45,4
423.343,265,898,0,0,45,4
423.383,265,898,0,0,43,4
423.457,264,897,0,0,42,4
423.529,269,893,0,0,42,4
423.569,269,893,0,0,41,4
423.643,289,889,0,0,40,4
423.715,341,882,0,0,40,4
423.760,365,878,0,0,40,4
423.832,365,878,0,0,39,4
423.904,367,896,0,0,39,4
423.944,369,908,0,0,38,4
424.016,369,908,0,0,37,4
424.088,366,920,0,0,37,4
424.128,367,931,0,0,36,4
424.200,371,934,0,0,36,4
424.272,371,934,0,0,36,4
424.311,380,932,0,0,36,4
424.384,387,932,0,0,36,4
424.456,387,932,0,0,34,4
424.496,396,931,0,0,34,4
424.569,399,929,0,0,32,4
424.641,399,929,0,0,32,4
424.680,401,928,0,0,31,4
424.753,402,927,0,0,30,4
424.825,402,927,0,0,30,4
424.864,404,925,0,0,31,4
424.937,405,924,0,0,31,4
425.009,405,924,0,0,31,4
425.048,385,927,0,0,31,4
425.121,362,932,0,0,32,4
425.193,362,932,0,0,32,4
425.232,299,952,0,0,32,4
425.305,247,971,-8,0,32,4
425.377,247,971,-8,0,32,4
425.417,191,981,-16,0,31,4
425.489,155,983,-16,0,31,4
425.561,155,983,-16,0,31,4
425.601,114,973,-24,0,31,4
425.675,85,965,-24,0,30,4
425.748,54,950,-24,0,30,4
425.792,54,950,-24,0,30,4
425.866,37,929,-32,0,30,4
425.938,45,899,-24,0,30,4
425.979,75,879,-24,0,30,4
426.051,75,879,-24,0,29,4
426.123,121,834,-32,0,29,4
426.163,129,757,-24,0,30,4
426.235,129,757,-24,0,28,4
426.307,138,711,-16,0,28,4
426.347,114,694,-24,0,28,4
426.419,114,694,-24,0,28,4
426.491,109,683,-8,0,28,4
426.531,107,697,-8,0,28,4
426.603,97,709,-16,0,28,4
426.675,97,709,-16,0,29,4
426.715,93,708,-16,0,29,4
426.787,86,703,-16,0,29,4
426.859,86,703,-16,0,28,3
426.899,81,697,-8,0,28,3
426.972,77,689,-8,0,29,3
427.044,77,689,-8,0,29,3
427.083,71,680,0,0,29,3
427.156,39,661,8,0,30,3
427.228,39,661,8,0,30,3
427.267,15,649,0,0,30,3
427.340,-3,635,0,0,32,3
427.412,-3,635,0,0,32,3
427.451,-33,626,0,0,33,3
427.524,-70,633,0,0,34,3
427.596,-70,633,0,0,34,3
427.635,-106,641,0,0,35,3
427.708,-118,641,0,0,35,3
427.780,-118,641,0,0,37,3
427.825,-118,639,0,0,40,3
427.898,-116,638,0,0,40,3
427.970,-113,637,0,0,42,3
428.010,-113,637,0,0,42,3
428.083,-106,637,0,0,44,3
428.157,-95,640,0,0,46,3
428.196,-95,640,0,0,46,3
428.269,-85,642,0,0,47,3
428.342,-77,645,0,0,47,3
428.382,-73,643,0,0,49,3
428.454,-73,643,0,0,50,3
428.526,-69,638,0,0,50,3
428.566,-67,631,0,0,51,3
428.638,-67,631,0,0,52,3
428.710,-70,623,0,0,52,3
428.750,-72,614,0,0,53,3
428.822,-72,614,0,0,52,3
428.894,-72,607,0,0,52,3
428.933,-72,603,0,0,52,3
429.006,-74,610,0,0,52,3
429.078,-74,610,0,0,51,3
429.118,-83,617,0,0,51,3
429.190,-91,617,0,0,51,3
429.262,-91,617,0,0,50,3
429.302,-100,615,0,0,50,3
429.375,-122,607,0,0,51,3
429.448,-122,607,0,0,52,3
429.487,-132,597,0,0,52,3
429.560,-133,595,0,0,52,3
429.632,-133,595,0,0,52,3
429.671,-132,594,0,0,53,3
429.744,-129,594,0,0,53,3
429.816,-129,594,0,0,53,3
429.861,-123,599,0,0,53,3
429.933,-117,606,0,0,54,3
430.005,-117,606,0,0,54,3
430.045,-109,620,0,0,56,3
430.117,-85,661,8,0,56,3
430.189,-85,661,8,0,56,3
430.229,-80,658,16,0,58,3
430.301,-80,652,24,0,58,3
430.375,-82,648,24,0,60,3
430.415,-82,648,24,0,60,3
430.487,-83,645,16,0,60,3
430.561,-86,644,24,0,61,3
430.600,-86,644,24,0,61,3
430.674,-88,646,24,0,60,3
430.747,-90,648,32,0,60,3
430.787,-88,652,16,0,60,3
430.859,-88,652,16,0,60,3
430.931,-88,656,24,0,60,3
430.971,-83,661,24,0,59,3
431.043,-83,661,24,0,58,3
431.115,-77,672,16,0,58,1
431.155,-63,702,16,0,58,1
431.227,-58,719,16,0,57,1
431.299,-58,719,16,0,57,1
431.338,-47,733,16,0,57,1
431.411,-46,739,8,0,57,1
431.483,-46,739,8,0,56,1
431.523,-46,743,8,0,56,1
431.595,-41,747,0,0,56,1
431.667,-41,747,0,0,54,1
431.706,-36,753,0,0,54,1
431.779,-28,760,0,0,52,1
431.851,-28,760,0,0,50,1
431.896,-22,766,0,0,50,1
431.969,-13,770,0,0,48,1
432.041,-13,770,0,0,48,1
432.080,2,777,0,0,46,1
432.153,2,780,0,0,45,1
432.225,2,780,0,0,45,1
432.264,4,782,0,0,43,1
432.337,2,780,0,0,41,1
432.409,2,780,0,0,41,1
432.448,2,779,0,0,41,1
432.521,0,780,0,0,41,1
432.593,-1,785,0,0,41,1
432.633,-1,785,0,0,42,1
432.705,1,793,0,0,42,1
432.778,4,800,0,0,43,1
432.819,4,800,0,0,43,1
432.890,5,806,0,0,43,1
432.964,2,810,0,0,43,1
433.003,2,810,0,0,43,1
433.076,0,815,-8,0,44,1
433.149,-1,817,0,0,45,1
433.189,-5,816,0,0,45,1
433.261,-5,816,0,0,45,1
433.333,-9,816,-8,0,45,1
433.373,-12,814,-8,0,46,1
433.445,-12,814,-8,0,48,1
433.517,-13,815,-8,0,48,1
433.557,-8,816,-8,0,48,1
433.629,-5,817,-8,0,48,1
433.701,-5,817,-8,0,48,1
433.740,-8,818,0,0,49,1
433.813,-16,822,0,0,49,1
433.885,-16,822,0,0,49,1
433.930,-23,833,0,0,49,1
434.074,-31,853,0,0,49,1
434.114,-57,957,0,0,48,1
434.186,-108,1163,0,0,48,4
434.258,-108,1163,0,0,48,4
434.298,-139,1335,0,0,48,4
434.372,-164,1489,0,0,47,4
434.444,-164,1489,0,0,47,4
434.483,-176,1582,0,0,46,4
434.556,-167,1603,0,0,46,4
434.628,-167,1603,0,0,46,4
434.668,-148,1587,0,0,46,4
434.740,-78,1503,0,0,45,4
434.812,-78,1503,0,0,45,4
434.851,66,1332,0,0,45,4
434.924,181,1197,0,0,46,4
434.997,256,1113,0,0,46,4
435.036,256,1113,0,0,46,4
435.110,297,1041,0,0,46,4
435.183,269,987,0,0,44,4
435.223,269,987,0,0,44,4
435.295,226,959,0,0,44,4
435.368,153,914,0,0,44,4
435.409,96,880,0,0,44,4
435.480,96,880,0,0,43,4
435.553,49,868,8,0,43,4
435.594,31,874,0,0,43,4
435.666,31,874,0,0,43,4
435.738,36,877,8,0,43,4
435.778,37,877,0,0,42,4
435.850,37,877,0,0,41,4
435.922,56,882,0,0,41,4
435.966,70,882,0,0,40,4
436.039,60,866,0,0,40,4
436.111,60,866,0,0,40,4
436.150,51,863,0,0,39,4
436.223,41,860,0,0,39,4
436.295,41,860,0,0,39,4
436.334,53,861,0,0,38,4
436.407,67,863,0,0,38,4
436.479,67,863,0,0,37,4
436.519,79,865,0,0,36,4
436.591,92,865,0,0,36,4
436.663,92,865,0,0,34,4
436.703,98,865,0,0,34,4
436.776,107,863,0,0,34,4
436.848,107,863,0,0,35,4
436.888,113,860,0,0,35,4
436.961,116,858,0,0,35,4
437.033,116,858,0,0,35,4
437.072,108,857,0,0,36,4
437.145,98,859,0,0,35,4
437.217,98,859,0,0,35,4
437.256,90,858,0,0,34,4
437.329,87,855,0,0,35,4
437.401,109,842,0,0,35,4
437.441,109,842,0,0,35,4
437.515,131,829,0,0,36,4
437.587,146,821,0,0,36,4
437.628,146,821,0,0,37,4
437.700,162,810,0,0,37,4
437.773,177,803,0,0,38,4
437.814,186,802,0,0,39,4
437.885,186,802,0,0,39,4
437.958,194,803,0,0,39,4
438.004,195,805,0,0,39,4
438.076,195,805,0,0,39,4
438.148,198,810,0,0,39,4
438.188,199,812,0,0,39,4
438.261,201,814,-8,0,39,1
438.333,201,814,-8,0,39,1
438.372,203,815,-8,0,40,1
438.445,200,815,-8,0,41,1
438.517,200,815,-8,0,41,1
438.556,194,813,0,0,41,1
438.629,189,813,0,0,41,1
438.701,189,813,0,0,41,1
438.740,180,811,-8,0,40,1
438.813,159,806,0,0,41,1
438.885,159,806,0,0,41,1
438.925,169,813,0,0,40,1
438.997,179,815,0,0,40,2
439.069,179,815,0,0,40,2
439.108,187,817,-8,0,40,2
439.181,181,815,-8,0,40,2
439.253,181,815,-8,0,39,2
439.293,171,811,-8,0,39,2
439.367,161,807,-8,0,39,2
439.439,161,807,-8,0,39,2
439.478,151,803,-8,0,38,2
439.550,138,796,-8,17,40,2
439.622,138,796,-8,17,40,2
439.661,127,791,0,0,41,2
439.735,122,789,-8,31,44,2
439.807,116,787,-8,31,44,2
439.847,116,787,-8,0,44,2
439.921,105,784,-8,0,45,2
439.993,97,782,-8,0,45,2
440.039,85,779,0,0,45,2
440.110,85,779,0,0,45,2
440.183,73,777,0,0,47,2
440.223,62,775,-8,0,47,2
440.295,62,775,-8,0,47,2
440.367,53,774,0,0,48,2
440.407,47,772,-8,0,48,2
440.479,47,772,-8,0,48,2
440.551,39,774,-8,0,50,2
440.590,31,775,0,0,50,2
440.663,23,773,0,0,50,2
440.735,23,773,0,0,50,2
440.774,13,771,0,0,50,2
440.847,4,770,0,0,51,2
440.919,4,770,0,0,51,2
440.958,-8,767,0,0,51,2
441.031,-17,763,0,0,51,2
441.103,-17,763,0,0,51,2
441.142,-21,762,0,0,52,2
441.215,-26,764,0,0,53,2
441.287,-26,764,0,0,53,1
441.327,-25,771,0,0,54,1
441.399,-21,780,0,0,54,1
441.471,-21,780,0,0,53,1
441.510,-22,785,0,0,53,3
441.583,-29,780,0,0,53,3
441.655,-29,780,0,0,53,3
441.695,-36,775,-8,0,53,3
441.768,-41,772,-8,0,52,3
441.840,-41,772,-8,0,52,3
441.879,-49,768,0,0,53,3
441.952,-70,757,0,0,54,3
442.024,-70,757,0,0,54,3
442.068,-100,739,0,0,54,3
442.142,-127,722,0,0,54,3
442.214,-86,735,-8,0,54,3
442.254,-86,735,-8,0,55,3
442.327,-72,739,0,0,54,3
442.399,-68,740,0,0,54,3
